"ID_FB","NUM_ETF","CENTRE_PROFIT","VOL_REEL_ABA_M3","COUT_TOTAL_ABA","COUT_ABA_TERRE_M3","VOL_REEL_DEB_M3","COUT_TOTAL_DEB","COUT_DEB_TERRE_M3","VOL_REF","COUTS_ANNEXES_TOTAL","COUTS_ANNEXES_M3","TARIF_PRESTA_TERRE_M3","TARIF_PRESTA_TERRE_TOT","NB_GRUMES","DIAM_MOY","VOL_MOYEN_GRUME","G_TOT_CUT","ESSENCE_MAJ","PRIX_VENTE_TOT","PRIX_VENTE_GRUME_TERRE","VOL_HA_MOY","HA_DES_TOT","FAMILLE_COUPE","PEUPLEMENT_STR","ALTITUDE_MOY","PENTE_MOY","TYPE_CHANTIER"
"FB230008824",37,835510,562,5962.82,10.61,562,3990.2,7.1,562,0,0,17.71,9953.02,943,23.4093319194061,0.491255567338289,57.205,"Feuillu dur",18985.43,20.1330116648993,33.165,27.48,"Famille Régénération","futaie régulière",173.674865722656,2.09316301345825,"Plaine"
"FB230008981",32,853501,811.42,9088.39,11.2005989499889,811.42,5669.8,6.98750338912031,811.42,0,0,18.1881023391092,14758.19,433,34.2263279445727,1.22649884526559,46.0439999999999,"Charme",42635.008913,98.464223817552,31.84,20.47,"Famille Amélioration","futaie régulière",140.223907470703,5.80694150924683,"Plaine"
"FB230009128",25,833502,596.5,6830.61,11.4511483654652,627.3,5726.84,9.12934799936235,627.3,4105,6.54391838036027,27.1244147451878,16662.45,582,41.520618556701,1.24981271477663,88.6509999999998,"Chêne sessile ou pédonculé",190233.691663,326.862013166667,35.51,31.67,"Famille Régénération","futaie régulière",132.36083984375,0.930359840393066,"Plaine"
"FB230009161",97,833502,163.69,1964.28,12,163.69,1461.75,8.92998961451524,163.69,690,4.21528498991997,25.1452746044352,4116.03,226,37.9646017699115,0.953951327433629,28.495,"Chêne sessile ou pédonculé",31125.35317,137.722801637168,19.59,13.39,"Famille Amélioration","taillis sous futaie",123.880714416504,0.924965739250183,"Plaine"
"FB230009466",47,835509,214,2833.36,13.24,214,2144.28,10.02,214,0,0,23.26,4977.64,158,41.9936708860759,1.54316455696203,25.326,"Chêne sessile ou pédonculé",34671.568531,219.440307158228,18.2,20.87,"Famille Amélioration","Futaie sur souche ou TSF en conversion",182.862579345703,0.57014536857605,"Plaine"
"FB230009474",50,835509,415.174,5247.8,12.6400015415224,415.174,3915.09,9.42999802492449,415.174,0,0,22.0699995664468,9162.89,149,54.1610738255034,2.23231543624161,35.689,"Chêne sessile ou pédonculé",111398.955144,747.643994255033,111.98,4.9,"Famille Régénération","Futaie sur souche ou TSF en conversion",174.749847412109,0.75016176700592,"Plaine"
"FB230009499",27,833502,1123.8,13283.31,11.8199946609717,1123.8,7187.84,6.39601352553835,1123.8,0,0,18.2160081865101,20471.15,915,34.2841530054645,0.882348633879781,97.5879999999996,"Chêne sessile ou pédonculé",24560.69,26.8422841530055,48.38,27.97,"Famille Régénération","taillis sous futaie",138.951751708984,1.95334553718567,"Plaine"
"FB230009623",27,833502,280,3309.6,11.82,280,1960,7,280,0,0,18.82,5269.6,317,43.3438485804416,1.36944794952681,49.288,"Chêne sessile ou pédonculé",9470.42,29.875141955836,41.27,14.61,"Famille Régénération","taillis sous futaie",126.045959472656,0.587679743766785,"Plaine"
"FB230009882",47,835503,167.621,2219.3,13.2399878296872,167.621,1679.56,10.0199855626682,167.621,0,0,23.2599733923554,3898.86,261,28.6973180076628,0.850934865900382,20.976,"Chêne sessile ou pédonculé",43294.99763,165.88121697318,20.46,14.92,"Famille Amélioration","Futaie sur souche ou TSF en conversion",235.787689208984,1.8875435590744,"Plaine"
"FB230009885",56,835503,418,5647.18,13.51,418,3277.12,7.84,418,0,0,21.35,8924.3,447,45.6711409395973,1.88054809843401,76.1899999999999,"Chêne sessile ou pédonculé",8624.45,19.2940715883669,73.56,16.57,"Famille Régénération","Futaie sur souche ou TSF en conversion",258.247100830078,2.31752371788025,"Plaine"
"FB230011739",24,833513,2689,25653.06,9.54,2689,15085.29,5.61,2689,0,0,15.15,40738.35,2387,31.099706744868,0.757197737746128,193.946000000002,"Pin sylvestre",97128.7800000022,40.6907331378308,42.4371428571429,48.89,"Famille Régénération","futaie régulière",143.807846069336,0.699484407901764,"Plaine"
"FB230011878",11,853501,798.39,7859.58,9.84428662683651,1596.78,6414.5,4.01714700835431,1596.78,0,0,13.8614336351908,14274.08,525,49.552380952381,2.15902476190477,103.879,"Epicéa commun",45932.9,87.4912380952381,259.96,5,"Famille Régénération","futaie régulière",200.661911010742,3.32461595535278,"Plaine"
"FB230012556",57,853501,891.86,10566.22,11.8473975736102,891.86,6233.08,6.98885475298814,891.86,0,0,18.8362523265983,16799.3,244,51.0245901639344,2.4342868852459,53.1,"Hêtre",53530.349855,219.386679733606,55.54,14.85,"Famille Amélioration","futaie régulière",195.719207763672,4.13925838470459,"Plaine"
"FB230013613",11,853501,780.77,7734.69,9.90648974730074,1561.54,6306.28,4.03850045467936,1561.54,0,0,13.9449902019801,14040.97,525,49.552380952381,2.15902476190477,103.879,"Epicéa commun",51222.92,97.5674666666667,259.96,5,"Famille Régénération","futaie régulière",200.661911010742,3.32461595535278,"Plaine"
"FB230013825",11,853501,1220.47,15614.44,12.793792555327,1220.47,9060.3,7.42361549239227,1220.47,0,0,20.2174080477193,24674.74,473,34.0380549682875,1.43190486257928,56.9579999999999,"Erable sycomore",62927.51,133.039133192389,60.59,14.22,"Famille Amélioration","futaie régulière",165.723083496094,3.99509859085083,"Plaine"
"FB230013834",11,853501,692.03,8959.29,12.946389607387,692.03,5077.63,7.33729751600364,692.03,0,0,20.2836871233906,14036.92,448,31.9084821428571,0.944517857142856,39.227,"Hêtre",29236.36,65.2597321428571,41.66,12.83,"Famille Irréguliers","futaie régulière",158.994842529297,7.72789525985718,"Plaine"
"FB230013835",11,853501,874.03,11305.33,12.9347161996728,874.03,6418.79,7.3439012390879,874.03,0,0,20.2786174387607,17724.12,566,33.1448763250883,0.982911660777384,52.3899999999998,"Hêtre",36203.07,63.9630212014134,55.08,13.44,"Famille Amélioration","futaie régulière",170.31608581543,2.19851636886597,"Plaine"
"FB230013885",11,853501,595,4135.25,6.95,595,2299.68,3.86500840336135,595,0,0,10.8150084033613,6434.93,426,23.7206572769953,0.36018779342723,20.1089999999999,"Hêtre",11606.43,27.2451408450704,28.4,6.5,"Famille Amélioration","futaie régulière",84.8621826171875,8.30637168884277,"Plaine"
"FB230013895",11,853501,378.87,3740.69,9.87328107266345,378.87,2676.06,7.06326708369626,378.87,0,0,16.9365481563597,6416.75,231,38.4848484848485,1.27382683982684,28.066,"Mélèze divers",17312.36,74.9452813852814,51.155,7.5,"Famille Amélioration","futaie régulière",157.940353393555,5.20270872116089,"Plaine"
"FB230013899",11,853501,988.76,7876.93,7.96647315829928,587.99,4391.29,7.46830728413749,587.99,0,0,15.4347804424368,12268.22,262,39.1793893129771,1.35041603053435,34.615,"Hêtre",34164.776235,130.399909293893,31.22,14.6,"Famille Amélioration","futaie régulière",140.001510620117,2.08928489685059,"Plaine"
"FB230014333",24,833512,474.7,5269.17,11.1,474.7,2663.07,5.61000631978091,474.7,0,0,16.7100063197809,7932.24,1630,21.4110429447853,0.268408588957055,61.851,"Pin maritime",13582.73,8.33296319018405,35.09,13.21,"Famille Amélioration","futaie régulière",125.680397033691,0.804283201694489,"Plaine"
"FB230014347",24,833512,190,1919,10.1,190,1172.3,6.17,190,0,0,16.27,3091.3,478,20.5543933054393,0.283079497907951,17.5749999999999,"Chêne sessile ou pédonculé",NA,NA,21.08,7.31,"Famille Amélioration","futaie régulière",129.964752197266,0.71029406785965,"Plaine"
"FB230014412",25,833512,254.2,3174.96,12.4900078678206,254.2,1779.4,7,254.2,0,0,19.4900078678206,4954.36,491,25.9368635437882,0.450560081466395,29.899,"Chêne sessile ou pédonculé",5423.68,11.0461914460285,19.77,13,"Famille Coupes d'Emprise","taillis sous futaie",136.928573608398,1.53341388702393,"Plaine"
"FB230014468",97,833512,42.2,461.67,10.9400473933649,42.2,443.1,10.5,42.2,0,0,21.4400473933649,904.77,327,16.7737003058104,0.239724770642202,10.648,"Feuillu dur",5082.434099,15.5426119235474,20.27,5.66,"Famille Coupes d'Emprise","taillis sous futaie",132.689971923828,1.31726551055908,"Plaine"
"FB230014478",97,833512,98.6,1078.68,10.9399594320487,98.6,1133.9,11.5,98.6,420,4.25963488843813,26.6995943204868,2632.58,779,21.1424903722721,0.336309370988445,35.5419999999999,"Feuillu dur",8579.496968,11.0134749268293,20.16,18.09,"Famille Irréguliers","taillis sous futaie",130.490234375,1.13960146903992,"Plaine"
"FB230014922",1,883505,9785.45,112254.85,11.471608357306,3500,15750,4.5,3500,5220,1.49142857142857,17.4630369287346,133224.85,5634,38.7220447284345,1.21907064252751,714.131000000005,"Epicéa commun",525448.65,93.2638711395101,331.49,25.4,"Famille Régénération","futaie régulière",953.905029296875,6.77325105667114,"Montagne"
"FB230015072",24,833512,710,6908.3,9.73,710,4473,6.3,710,0,0,16.03,11381.3,1159,27.3943054357204,0.49807592752373,71.2589999999992,"Pin sylvestre",23635.3700000002,20.3928990509061,30.13,20.64,"Famille Amélioration","futaie régulière",132.247543334961,0.823525428771973,"Plaine"
"FB230015093",27,833512,202.4,2392.37,11.8200098814229,202.4,1356.08,6.7,202.4,0,0,18.5200098814229,3748.45,199,30.3768844221106,0.806653266331658,18.941,"Chêne sessile ou pédonculé",NA,NA,62.2,3.98,"Famille Régénération","taillis sous futaie",130.299209594727,0.345485121011734,"Plaine"
"FB230015131",100,833512,381.1,4954.3,13,381.11,2667.77,7,381.11,0,0,20,7622.07,236,45.4237288135593,1.61481779661017,43.111,"Chêne sessile ou pédonculé",4413.2,18.7,18.12,31.65,"Famille Amélioration","Futaie sur souche ou TSF en conversion",139.357925415039,1.10991930961609,"Plaine"
"FB230015144",25,833512,726.2,8784.68,12.0967777471771,726.2,5083.4,7,726.2,0,0,19.0967777471771,13868.08,1251,19.9320543565148,0.349921662669864,56.341,"Feuillu dur",20502.59,16.3889608313349,28.33,21.31,"Famille Coupes d'Emprise","Futaie sur souche ou TSF en conversion",134.269668579102,1.36138069629669,"Plaine"
"FB230015202",70,834503,2900,29000,10,2900,17400,6,2900,0,0,16,46400,1477,30.7142857142857,0.709972241029113,120.279,"Epicéa commun",152550.16,103.283791469194,236.793333333333,14.75,"Famille Régénération","futaie régulière",811.071960449219,10.1245136260986,"Montagne"
"FB230015673",11,853501,136.02,1690.5,12.4283193647993,136.02,1037.88,7.63034847816498,136.02,0,0,20.0586678429643,2728.38,81,66.9753086419753,5.05222222222222,29.713,"Hêtre",24026.845206,296.627718592593,62.42,9,"Famille Régénération","futaie régulière",109.253456115723,4.39739990234375,"Plaine"
"FB230015700",11,853501,393.56,4738.46,12.0399939018193,393.56,3089.45,7.85001016363451,393.56,0,0,19.8900040654538,7827.91,241,62.8215767634855,4.68005394190871,77.272,"Chêne sessile ou pédonculé",33861.1,140.502489626556,83.28,18.59,"Famille Régénération","futaie régulière",167.794357299805,3.08110427856445,"Plaine"
"FB230015701",11,853501,428.16,5155.05,12.0400084080717,428.16,3361.06,7.85000934230194,428.16,0,0,19.8900177503737,8516.11,241,62.8215767634855,4.68005394190871,77.272,"Chêne sessile ou pédonculé",118805.461232,492.968718804979,83.28,18.59,"Famille Régénération","futaie régulière",167.794357299805,3.08110427856445,"Plaine"
"FB230015923",23,835510,26.484,318.87,12.0400996828274,26.46,252.43,9.5400604686319,26.46,0,0,21.5801601514593,571.3,40,27.625,0.819475,3.14,"Hêtre",7691.56791,192.28919775,2.35,19.75,"Famille Amélioration","futaie régulière",279.965759277344,2.32000970840454,"Plaine"
"FB230016106",101,844009,1415.723,14072.06,9.93983992631327,1272.781,8909.47,7.00000235704336,1272.781,2259.68,1.77538791041035,18.715230193767,25241.21,148,67.7027027027027,5.07466216216217,54.783,"Sapin pectiné",56681.76,382.984864864865,330.85,2.5,"Famille Régénération","futaie régulière",693.761840820312,6.54773664474487,"Montagne"
"FB230016391",11,853501,1177.85,14715.36,12.49340747973,1177.85,8944.03,7.59352209534321,1177.85,0,0,20.0869295750732,23659.39,235,57.8085106382979,3.92950638297872,66.356,"Hêtre",67628.13,287.779276595745,69.46,18.02,"Famille Amélioration","futaie régulière",166.640930175781,0.536853730678558,"Plaine"
"FB230016410",32,853501,1230.94,7118.16,5.78270265000731,1140.94,4197.49,3.67897523094992,1140.94,0,0,9.46167788095723,11315.65,725,26.7103448275862,0.533976551724137,44.2779999999999,"Hêtre",25674.23,35.4127310344828,38.51,11.85,"Famille Amélioration","futaie régulière",81.6308135986328,10.7561750411987,"Plaine"
"FB230016511",11,853501,847.6,10552,12.4492685228882,1695.2,6707.8,3.9569372345446,1695.2,0,0,16.4062057574328,17259.8,697,29.8278335724534,0.681589670014349,53.5549999999997,"Hêtre",38116.48,54.6864849354376,62.64,9.46,"Famille Amélioration","futaie régulière",200.561798095703,3.61610245704651,"Plaine"
"FB230017280",25,833512,642.71,8027.45,12.4900032674145,642.71,4016.94,6.25000388977922,642.71,0,0,18.7400071571938,12044.39,659,21.6767830045524,0.485713201820941,38.197,"Feuillu dur",5934.25,9.00493171471927,27.43,18.42,"Famille Coupes d'Emprise","Futaie sur souche ou TSF en conversion",143.134353637695,1.16285037994385,"Plaine"
"FB230017433",102,832507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,706,31.1898016997167,0.824283286118982,64.2569999999999,"Chêne sessile ou pédonculé",55800.31,79.0372662889519,55.07,15.6,"Famille Amélioration","futaie régulière",144.505859375,5.25986909866333,"Plaine"
"FB230017874",52,835503,830,11454,13.8,830,5644,6.8,830,0,0,20.6,17098,559,25.2057245080501,0.52525044722719,29.081,"Chêne sessile ou pédonculé",29528.39,52.823595706619,15.92,21.24,"Famille Amélioration","futaie régulière",265.449859619141,2.66094708442688,"Plaine"
"FB230017876",23,835503,246.638,3265.49,13.2400116770327,246.638,2471.31,10.0199888095103,246.638,0,0,23.260000486543,5736.8,214,35.4439252336449,1.36361214953271,25.38,"Chêne sessile ou pédonculé",61643.151632,288.052110429906,23.96,17.63,"Famille Amélioration","futaie régulière",246.757217407227,1.6798152923584,"Plaine"
"FB230017907",57,853501,500.5,5518.72,11.0264135864136,812.06,2934.74,3.61394478240524,812.06,0,0,14.6403583688188,8453.46,270,33.962962962963,0.870859259259259,26.641,"Hêtre",19519.01,72.2926296296296,46.35,6.27,"Famille Amélioration","futaie régulière",183.740432739258,7.91639089584351,"Plaine"
"FB230017939",33,853501,1385.88,7557.14,5.4529540797183,1385.88,5398.02,3.89501255519958,1385.88,0,0,9.34796663491789,12955.16,229,44.5414847161572,1.84617903930131,39.815,"Hêtre",48715.417615,212.73108128821,56.77,10.37,"Famille Amélioration","futaie régulière",161.26432800293,8.80151844024658,"Plaine"
"FB230018000",11,853501,1143.15,14693.64,12.8536412544286,1143.15,8854.06,7.7453177623234,1143.15,0,0,20.598959016752,23547.7,239,53.7866108786611,3.37018828451882,58.156,"Hêtre",68153.79,285.16230125523,70.58,15.28,"Famille Amélioration","futaie régulière",170.607360839844,3.38622331619263,"Plaine"
"FB230018001",11,853501,892.95,11453.77,12.826888403606,892.95,6929.54,7.76027773111596,892.95,0,0,20.587166134722,18383.31,217,55.7834101382488,3.63280184331797,56.05,"Hêtre",53591.81,246.966866359447,83.92,12.66,"Famille Amélioration","futaie régulière",166.129486083984,2.23097705841064,"Plaine"
"FB230018004",11,853501,187.69,2470,13.1599978688263,187.69,1289.43,6.86999840161969,187.69,0,0,20.029996270446,3759.43,220,25.4318181818182,0.587572727272727,12.058,"Chêne rouge",7383.33,33.5605909090909,66.89,2.43,"Famille Amélioration","futaie régulière",161.390960693359,1.34589755535126,"Plaine"
"FB230018060",24,833513,1134,10818.36,9.54,1134,6361.74,5.61,1134,0,0,15.15,17180.1,1201,28.8717735220649,0.654001665278931,88.1670000000004,"Pin sylvestre",55677.8600000002,46.3595836802666,34.1266666666667,25.43,"Famille Régénération","futaie régulière",141.91520690918,0.962982058525085,"Plaine"
"FB230018260",57,853501,317.9,3737.02,11.7553318653665,317.9,2278.04,7.16590122680088,317.9,0,0,18.9212330921673,6015.06,58,60.7758620689655,3.28360344827586,17.238,"Hêtre",20663.86,356.273448275862,36.71,7.44,"Famille Amélioration","futaie régulière",205.421981811523,1.81213700771332,"Plaine"
"FB230018379",101,844009,717.792,7895.71,10.9999972136775,717.792,5742.34,8.000005572645,717.792,1435.58,1.999994427355,20.9999972136775,15073.63,218,64.5642201834862,4.79900458715597,76.403,"Sapin pectiné",69804.84,320.205688073394,78.99,14.57,"Famille Amélioration","futaie régulière",847.437194824219,13.24573802948,"Montagne"
"FB230019186",32,853501,73.58,846.87,11.5095134547431,73.58,537.49,7.30483827126937,73.58,0,0,18.8143517260125,1384.36,48,67.5,5.15870833333334,17.851,"Hêtre",9555.29692,199.068685833333,50.18,6.82,"Famille Régénération","futaie régulière",166.261520385742,2.87547206878662,"Plaine"
"FB230020997",57,853501,765.64,9325.97,12.1806201347892,765.64,5383.41,7.03125489786323,765.64,0,0,19.2118750326524,14709.38,178,53.7640449438202,2.62388202247191,42.941,"Hêtre",43128.36,242.294157303371,47.49,16.17,"Famille Amélioration","futaie régulière",187.940536499023,4.26942253112793,"Plaine"
"FB230020998",41,853501,426.65,4525.21,10.6063752490332,426.65,2826.25,6.62428219852338,426.65,0,0,17.2306574475565,7351.46,100,56.9,2.86401,26.71,"Hêtre",25468.21,254.6821,51.65,7.96,"Famille Régénération","futaie régulière",181.429336547852,6.36307287216187,"Plaine"
"FB230020999",33,853501,1009.28,10745.03,10.6462329581484,1009.28,7357.65,7.28999881103361,1009.28,0,0,17.936231769182,18102.68,487,35.3285420944559,0.990078028747433,52.0869999999998,"Hêtre",48386.275961,99.3558027946613,44.93,14.01,"Famille Amélioration","futaie irrégulière",232.700012207031,1.02700924873352,"Plaine"
"FB230021077",32,853501,562.23,6474.98,11.5166035252477,562.23,4111.14,7.31220319086495,562.23,0,0,18.8288067161126,10586.12,127,56.5354330708661,3.75872440944882,33.759,"Hêtre",33472.42,263.562362204724,63.99,10.07,"Famille Amélioration","futaie régulière",129.037338256836,8.11908340454102,"Plaine"
"FB230021140",91,835509,504,6239.52,12.38,630,5770.8,9.16,630,600,0.952380952380952,22.492380952381,12610.32,238,55.3991596638655,2.64505042016807,59.721,"Chêne sessile ou pédonculé",80787.83423,339.444681638655,96.71,10.06,"Famille Régénération","taillis sous futaie",166.153244018555,0.848856210708618,"Plaine"
"FB230021141",103,835509,400,5628,14.07,394,3014.1,7.65,394,0,0,21.72,8642.1,238,55.3991596638655,2.64505042016807,59.721,"Chêne sessile ou pédonculé",NA,NA,96.71,10.06,"Famille Régénération","taillis sous futaie",166.153244018555,0.848856210708618,"Plaine"
"FB230022939",44,833513,906.98,11600.88,12.7906679309356,925.43,7071.26,7.64105334817328,925.43,4120,4.45198448288904,24.8837057619979,22792.14,714,37.0378151260504,1.14671568627451,87.3729999999994,"Chêne sessile ou pédonculé",131783.860109,184.571232645658,64.54,17.29,"Famille Régénération","taillis sous futaie",148.080444335938,0.484298259019852,"Plaine"
"FB230022954",105,833513,218,2071,9.5,218,1220.8,5.6,218,0,0,15.1,3291.8,142,39.4014084507042,1.27476056338028,17.804,"Pin sylvestre",8051.58,56.7012676056338,39.24,4.87,"Famille Régénération","futaie régulière",153.542251586914,0.942285716533661,"Plaine"
"FB230022971",44,833513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,229,40.7860262008734,1.35928820960699,31.445,"Pin sylvestre",18030.354829,78.7351739257642,22.84,16.3,"Famille Régénération","futaie régulière",142.372985839844,0.973677814006805,"Plaine"
"FB230022976",55,833513,415.5,4483.4,10.7903730445247,420.2,3155.95,7.51059019514517,420.2,0,0,18.3009632396698,7639.35,170,49.6176470588235,1.91582352941176,33.568,"Pin sylvestre",28717.79,168.928176470588,209.07,1.64,"Famille Régénération","futaie régulière",154.672637939453,0.559711158275604,"Plaine"
"FB230023021",25,833513,360,3441.6,9.56,360,2926.8,8.13,360,0,0,17.69,6368.4,197,47.258883248731,1.9798578680203,36.281,"Pin sylvestre",23624.48,119.921218274112,33.66,12.33,"Famille Régénération","futaie régulière",143.791259765625,0.930902779102325,"Plaine"
"FB230023294",107,832507,3633.8,26005.27,7.15649457867797,3633.8,20385.62,5.61000055038802,3633.8,0,0,12.766495129066,46390.89,1582,42.1396965865992,1.30310619469027,247.302,"Tsuga hétérophylle",168032.3,106.215107458913,118.326666666667,23.37,"Famille Amélioration","futaie régulière",107.018173217773,4.27495718002319,"Plaine"
"FB230023306",108,832503,1290,13301.97,10.3116046511628,1290,9404.1,7.29,1290,0,0,17.6016046511628,22706.07,784,30.969387755102,0.998802295918366,68.9749999999996,"Douglas",88786.99,113.248711734694,49.1533333333333,17.4,"Famille Régénération","futaie régulière",110.750389099121,2.66396880149841,"Plaine"
"FB230023443",6,832006,960.101,24002.53,25.0000052077854,NA,NA,NA,NA,0,0,NA,NA,225,53.2222222222222,2.64999111111111,50.914,"Chêne sessile ou pédonculé",271476.46,1206.56204444445,43.19,18.86,"Famille coupes sanitaires","futaie régulière",103.508674621582,2.29263997077942,"Plaine"
"FB230024253",18,853501,1024.12,10359.84,10.1158457993204,1024.12,5745.31,5.60999687536617,1024.12,0,0,15.7258426746866,16105.15,870,30.1551724137931,0.680933333333333,67.8849999999996,"Douglas",45576.11,52.3863333333333,110.1,10.82,"Famille Amélioration","futaie régulière",202.790100097656,3.00750207901001,"Plaine"
"FB230024276",11,853501,3058.31,29396.09,9.61187387805684,3058.31,20802.24,6.8018742377326,3058.31,0,0,16.4137481157894,50198.33,1124,50.4982206405694,2.25138612099644,241.005999999999,"Epicéa de sitka",112813.18,100.367597864769,235.44,12.64,"Famille Amélioration","futaie régulière",219.0380859375,2.04819107055664,"Plaine"
"FB230024688",30,853501,22.94,350.98,15.2999128160418,22.94,175.49,7.64995640802092,22.94,0,0,22.9498692240628,526.47,147,53.1632653061224,2.5322380952381,34.063,"Hêtre",4036.354405,27.4581932312925,41.96,12.36,"Famille Amélioration","futaie régulière",187.154907226562,6.21733951568604,"Plaine"
"FB230025545",30,853501,14.98,229.19,15.2997329773031,14.98,114.6,7.6502002670227,14.98,0,0,22.9499332443258,343.79,117,48.1623931623932,2.38488034188034,25.281,"Hêtre",2318.29,19.8144444444444,57.99,7.07,"Famille Régénération","futaie régulière",217.151763916016,0.724814593791962,"Plaine"
"FB230026359",83,832001,47.517,557.85,11.7400088389419,47.52,422.45,8.88994107744108,47.52,0,0,20.6299499163829,980.3,18,57.7777777777778,2.57833333333333,4.912,"Chêne sessile ou pédonculé",9549.01,530.500555555556,4.07,18.83,"Famille Coupes d'Emprise","taillis sous futaie",101.11678314209,1.5900022983551,"Plaine"
"FB230027132",24,833512,709.5,7165.95,10.1,709.5,3980.3,5.61000704721635,709.5,0,0,15.7100070472163,11146.25,4309,14.9466233464841,0.128776978417266,83.1920000000004,"Pin laricio",22357.85,5.18864005569738,40.695,13.44,"Famille Amélioration","futaie régulière",129.115493774414,1.30157852172852,"Plaine"
"FB230027166",54,850510,2754.67,33146.94,12.0329985079883,2754.67,25252.13,9.16702545132448,2754.67,0,0,21.2000239593127,58399.07,968,49.0134297520661,2.10055991735537,189.501,"Epicéa de sitka",164020.95,169.443130165289,510.92,4.02,"Famille Régénération","futaie régulière",151.421997070312,1.84266746044159,"Plaine"
"FB230028145",109,883509,2820,30215.58,10.7147446808511,2844,19197,6.75,2844,0,0,17.4647446808511,49412.58,1695,37.0560471976401,1.22357522123893,196.858,"Epicéa commun",100488.71,59.2853746312684,71.036,33.49,"Famille Régénération","futaie régulière",1447.09497070312,8.52919673919678,"Montagne"
"FB230028149",110,883509,375.166,4314.41,11.5000026654867,355.166,4084.41,11.5000028155848,355.166,0,0,23.0000054810716,8398.82,253,43.8142292490119,2.05645059288537,42.816,"Epicéa commun",20017.78,79.1216600790514,56.38,13.75,"Famille Régénération","futaie régulière",1410.08740234375,10.2856340408325,"Montagne"
"FB230028351",11,853501,345.79,4412.24,12.7598831660835,345.79,2573.65,7.44281211139709,345.79,0,0,20.2026952774806,6985.89,164,37.8353658536585,1.46328048780488,19.991,"Charme",15911.11,97.0189634146341,48,6.5,"Famille Irréguliers","futaie régulière",98.4334182739258,6.28171348571777,"Plaine"
"FB230028616",45,880509,314.89,4093.57,13,314.89,3463.79,11,314.89,0,0,24,7557.36,100,59.95,3.02835,29.658,"Chêne sessile ou pédonculé",50056.669397,500.56669397,50.55,9.43,"Famille Régénération","futaie régulière",256.171020507812,1.78927719593048,"Plaine"
"FB230028619",45,880509,171.574,2230.46,12.9999883432222,171.574,1887.31,10.9999766864443,171.574,0,0,23.9999650296665,4117.77,407,29.4963144963145,0.855427518427515,35.3909999999999,"Feuillu dur",55812.688906,137.131913773956,64.27,7.51,"Famille Régénération","futaie régulière",262.152740478516,2.03541278839111,"Plaine"
"FB230028631",21,880509,47.846,622,13.0000418007775,47.846,622,13.0000418007775,47.846,0,0,26.000083601555,1244,682,24.0909090909091,0.475346041055716,34.7789999999999,"Chêne sessile ou pédonculé",4410.52,6.46703812316715,30.79,13.06,"Famille Amélioration","Non déterminé",269.721984863281,1.10705828666687,"Plaine"
"FB230029637",24,833502,1057.7,10458.21,9.88769027134348,1057.7,5933.7,5.61000283634301,1057.7,0,0,15.4976931076865,16391.91,2884,19.4920249653259,0.238004507628294,93.5220000000001,"Pin sylvestre",27828.43,9.64924757281552,23.4466666666667,27.27,"Famille Amélioration","futaie régulière",129.923568725586,1.41700911521912,"Plaine"
"FB230029671",47,835503,211.919,2805.81,13.2400115138331,211.919,2123.43,10.0200076444302,211.919,0,0,23.2600191582633,4929.24,608,26.8996710526316,0.685858552631578,40.7389999999998,"Hêtre",33283.045893,54.7418517976974,19.835,27.7,"Famille Amélioration","Futaie sur souche ou TSF en conversion",276.861541748047,2.2376446723938,"Plaine"
"FB230029675",31,835503,400,6188,15.47,562,4968.08,8.84,562,0,0,24.31,11156.08,608,26.8996710526316,0.685858552631578,40.7389999999998,"Hêtre",14768.03,24.2895230263158,19.835,27.7,"Famille Amélioration","Futaie sur souche ou TSF en conversion",276.861541748047,2.2376446723938,"Plaine"
"FB230030088",47,835503,194.77,2652.77,13.6200133490784,194.77,1990.55,10.2200030805566,194.77,0,0,23.840016429635,4643.32,1047,24.7134670487106,0.548888252148997,58.8489999999996,"Hêtre",44529.526589,42.5305889102197,37.54,21.22,"Famille Amélioration","Futaie sur souche ou TSF en conversion",269.608612060547,3.57918667793274,"Plaine"
"FB230030115",52,835503,915,13395.6,14.64,915,6569.7,7.18,915,0,0,21.82,19965.3,1047,24.7134670487106,0.548888252148997,58.8489999999996,"Hêtre",4391.3,4.19417382999045,37.54,21.22,"Famille Amélioration","Futaie sur souche ou TSF en conversion",269.608612060547,3.57918667793274,"Plaine"
"FB230030247",113,853501,1983.62,18923.73,9.53999758018169,1983.62,14460.59,7.29000010082576,1983.62,0,0,16.8299976810075,33384.32,763,49.5543905635649,2.19889515072084,154.174,"Sapin pectiné",93325.76,122.314233289646,320.2,6,"Famille Régénération","futaie régulière",128.360778808594,5.2516450881958,"Plaine"
"FB230030249",113,853501,1506.72,14466.51,9.60132605925454,1506.72,10983.99,7.29000079643198,1506.72,0,0,16.8913268556865,25450.5,1005,46.6318407960199,1.98943880597015,183.229999999999,"Sapin pectiné",69580.8,69.2346268656716,323.61,7.12,"Famille Régénération","futaie régulière",125.56770324707,5.54959726333618,"Plaine"
